"entity_id","MEDICATION"
"02319888","CHEWABLE BISMUTH TABLETS WITH CALCIUM CARBONATE (BISMUTH SUBSALICYLATE 262MG, CALCIUM CARBONATE 350MG)"
"02271885","TRUE TEST (EUGENOL 0.034MG, BENZYL PARABEN 0.16MG, THIMEROSAL 0.0065MG, CLIOQUINOL 0.08MG, DIBUCAINE HYDROCHLORIDE 0.073MG, BENZOCAINE 0.364MG, ROSIN 0.69MG, TETRACAINE HYDROCHLORIDE 0.073MG, NEOMYCIN SULFATE 0.19MG, CINNAMALDEHYDE 0.034MG, ETHYLENEDIAMINE DIHYDROCHLORIDE 0.041MG, GERANIOL 0.07MG, EPOXY RESIN 0.041MG, P-PHENYLENEDIAMINE 0.073MG, NICKEL SULFATE 0.16MG, QUATERNIUM-15 0.081MG, P-TERT-BUTYLPHENOL FORMALDEHYDE RESIN 0.041MG, METHYLPARABEN 0.16MG, ETHYL PARABEN 0.16MG, PROPYLPARABEN 0.16MG, BUTYLPARABEN 0.16MG, METHYLCHLOROISOTHIAZOLINONE 0.0032MG, PERUVIAN BALSAM 0.65MG, WOOL ALCOHOLS 0.81MG, N-ISOPROPYL-N'-PHENYL-PARA-PHENYLENEDIAMINE 0.01MG, N-CYCLOHEXYL-N'-PHENYL-PARA-PHENYLENEDIAMINE 0.025MG, N,N'-DIPHENYL-PARA-PHENYLENEDIAMINE 0.025MG, MERCAPTOBENZOTHIAZOLE 0.061MG, N-HYDROXYMETHYLSUCCINIMIDE 0.15MG, (MORPHOLINOTHIO)BENZOTHIAZOLE 0.02MG, N-CYCLOHEXYL-2-BENZOTHIAZOLESULFENAMIDE 0.02MG, DITHIOBIS(BENZOTHIAZOLE) 0.02MG, TETRAMETHYLTHIURAM MONOSULFIDE 0.005MG, THIRAM 0.005MG, BIS(1-PIPERIDYLTHIOCARBONYL)DISULFIDE 0.005MG, CHLOROQUINALDOL 0.08MG, COBALTOUS CHLORIDE 0.016MG, POTASSIUM DICHROMATE 0.019MG, DISULFIRAM 0.005MG, AMYL CINNAMAL 0.015MG, ISOEUGENOL 0.015MG, CINNAMYL ALCOHOL 0.054MG, HYDROXYCITRONELLAL 0.054MG, OAK MOSS 0.07MG, DIPHENYLGUANIDINE 0.068MG, ZINC DIETHYLDITHIOCARBAMATE 0.068MG, ZINC DIBUTYLDITHIOCARBAMATE 0.068MG)"
"02297337","CO PRAMIPEXOLE (PRAMIPEXOLE DIHYDROCHLORIDE MONOHYDRATE 1.5MG)"
"02086034","BARRIERE HC (HYDROCORTISONE 1%)"
"02300192","SEROQUEL XR (QUETIAPINE (QUETIAPINE FUMARATE) 200MG)"
"02316986","XARELTO (RIVAROXABAN 10MG)"
"02163578","MYLAN-CAPTOPRIL (CAPTOPRIL 25MG)"
"02017709","PLAQUENIL (HYDROXYCHLOROQUINE SULFATE 200MG)"
"02307421","PHL-OLANZAPINE (OLANZAPINE 7.5MG)"
"02266407","LITTLE TUMMYS GAS RELIEF DROPS (SIMETHICONE 20MG)"
"02311143","MAC STUDIO SCULPT SPF 15 FOUNDATION (TITANIUM DIOXIDE 2.0%, OCTINOXATE 7.0%)"
"02297329","CO PRAMIPEXOLE (PRAMIPEXOLE DIHYDROCHLORIDE MONOHYDRATE 1.0MG)"
"02268531","GENTAMICIN INJECTION USP (GENTAMICIN (GENTAMICIN SULFATE) 10MG)"
"02300184","SEROQUEL XR (QUETIAPINE (QUETIAPINE FUMARATE) 50MG)"
"02163586","MYLAN-CAPTOPRIL (CAPTOPRIL 50MG)"
"02366541","CITRASATE C1125 (DEXTROSE 49.5G, POTASSIUM CHLORIDE 3.35G, SODIUM CHLORIDE 263G, SODIUM ACETATE 1.11G, MAGNESIUM CHLORIDE 2.14G, CALCIUM CHLORIDE 6.24G, CITRIC ACID 6.91G)"
"02319861","RATIO-RISEDRONATE (RISEDRONATE SODIUM (RISEDRONATE SODIUM HEMI-PENTAHYDRATE) 35MG)"
"02307413","PHL-OLANZAPINE (OLANZAPINE 5MG)"
"00050520","MINERALE LEGERE HUILE (MINERAL OIL 100%)"
"02297310","CO PRAMIPEXOLE (PRAMIPEXOLE DIHYDROCHLORIDE MONOHYDRATE 0.5MG)"
"02158620","TEVA-MAPROTILINE (MAPROTILINE HYDROCHLORIDE 50MG)"
"02294524","RAN-FOSINOPRIL (FOSINOPRIL SODIUM 10MG)"
"02360624","APO-OLANZAPINE ODT (OLANZAPINE 10MG)"
"02245159","SANDOZ SERTRALINE (SERTRALINE (SERTRALINE HYDROCHLORIDE) 25MG)"
"02231384","FEMARA 2.5MG (LETROZOLE 2.5MG)"
"00511536","MOGADON TAB 10MG (NITRAZEPAM 10MG)"
"02014416","CARBON DIOXIDE USP, COMPRESSED AIR USP M.G.M (AIR 70%, CARBON DIOXIDE 30%)"
"02347792","JUNIOR STRENGTH CHILDREN'S TYLENOL FASTMELTS (ACETAMINOPHEN 160MG)"
"02014424","CARBON MONOX, HELIUM, OXYGEN, NITROGEN L.D.M. (OXYGEN 21.5%, HELIUM 10.5%, NITROGEN 67.7%, CARBON MONOXIDE 0.3%)"
"00666157","NEOSPORIN IRRIGATING SOLUTION (POLYMYXIN B (POLYMYXIN B SULFATE) 200000UNIT, NEOMYCIN (NEOMYCIN SULFATE) 40MG)"
"01901982","LIDOCAINE HCL INJ 2% USP (LIDOCAINE HYDROCHLORIDE 20MG)"
"02344416","ANTICOAGULANT SODIUM CITRATE SOLUTION USP (SODIUM CITRATE 4G)"
"02029421","TRI-CYCLEN TABLETS - 28-DAY (NORGESTIMATE 0.215MG, NORGESTIMATE 0.25MG, NORGESTIMATE 0.18MG, ETHINYL ESTRADIOL 0.035MG, ETHINYL ESTRADIOL 0.035MG, ETHINYL ESTRADIOL 0.035MG)"
"02017776","PRIMAQUINE (PRIMAQUINE PHOSPHATE 26.3MG)"
"02245144","GAS RELIEF (SIMETHICONE 125MG)"
"02360632","APO-OLANZAPINE ODT (OLANZAPINE 15MG)"
"02245145","ULTRA STRENGTH GAS RELIEF (SIMETHICONE 180MG)"
"02231390","APO-CROMOLYN NASAL SPRAY (CROMOLYN SODIUM 2%)"
"02297302","CO PRAMIPEXOLE (PRAMIPEXOLE DIHYDROCHLORIDE MONOHYDRATE 0.25MG)"
"02158639","TEVA-MAPROTILINE (MAPROTILINE HYDROCHLORIDE 75MG)"
"02282097","ORENCIA (ABATACEPT 250MG)"
"02308517","EXACT LIP BALM MOISTURIZING (OXYBENZONE 2.5%, OCTINOXATE 7.5%)"
"02157195","TEVA-DOMPERIDONE (DOMPERIDONE (DOMPERIDONE MALEATE) 10MG)"
"02374129","COMPLERA (TENOFOVIR DISOPROXIL FUMARATE 300MG, EMTRICITABINE 200MG, RILPIVIRINE (RILPIVIRINE HYDROCHLORIDE) 25MG)"
"00587362","PMS-PROCYCLIDINE ELX 2.5MG/5ML (PROCYCLIDINE HYDROCHLORIDE 2.5MG)"
"02367645","PRAMIPEXOLE (PRAMIPEXOLE DIHYDROCHLORIDE MONOHYDRATE 1.5MG)"
"00759198","PMS-BETHANECHOL CHLORIDE TAB 50MG (BETHANECHOL CHLORIDE 50MG)"
"02017741","RESONIUM CALCIUM (CALCIUM POLYSTYRENE SULFONATE 999MG)"
"02158647","8.5% FREAMINE III (L-CYSTEINE (L-CYSTEINE HYDROCHLORIDE) 13.9MG, ALANINE 600MG, LYSINE (LYSINE ACETATE) 620MG, PROLINE 950MG, DL-METHIONINE 450MG, TRYPTOPHAN 130MG, ARGININE 810MG, PHENYLALANINE 480MG, VALINE 560MG, LEUCINE 770MG, THREONINE 340MG, SERINE 500MG, GLYCINE 1.19G, HISTIDINE 240MG, ISOLEUCINE 590MG)"
"02271842","LEVEMIR PENFILL (INSULIN DETEMIR 100UNIT)"
"02245174","SOOTHING GEL WITH LIDOCAINE (LIDOCAINE HYDROCHLORIDE 0.50%)"
"02360608","HYDROCHLOROTHIAZIDE (HYDROCHLOROTHIAZIDE 50MG)"
"02272970","SPF/FPS 30 SPORT ECO LIPS (OCTOCRYLENE 7%, OXYBENZONE 4%, OCTISALATE 5%, OCTINOXATE 7.5%)"
"00461733","CARBOLITH CAP 150MG (LITHIUM CARBONATE 150MG)"
"00511528","MOGADON TAB 5MG (NITRAZEPAM 5MG)"
"00833266","ALLERGY ELIXIR (DIPHENHYDRAMINE HYDROCHLORIDE 12.5MG)"
"00587354","PMS-PROCYCLIDINE TAB 5MG (PROCYCLIDINE HYDROCHLORIDE 5MG)"
"00770957","PRAMOX HC CREAM (PRAMOXINE HYDROCHLORIDE 1%, HYDROCORTISONE 1%)"
"00465763","MYDFRIN LIQ 2.5% (PHENYLEPHRINE HYDROCHLORIDE 2.5%)"
"02345560","REVITALIFT SPF 30 (AVOBENZONE 3.0%, OCTOCRYLENE 7.0%, OCTISALATE 5.0%, HOMOSALATE 4.7%)"
"02283557","TEINT INNOCENCE - TEINT COMPACT CREME UNIVERSEL (OCTINOXATE 3.0%)"
"02245160","SANDOZ SERTRALINE (SERTRALINE (SERTRALINE HYDROCHLORIDE) 50MG)"
"02360616","APO-OLANZAPINE ODT (OLANZAPINE 5MG)"
"02014408","OXYGEN 99% (OXYGEN 99%)"
"02245161","SANDOZ SERTRALINE (SERTRALINE (SERTRALINE HYDROCHLORIDE) 100MG)"
"00244988","DEXTROSE 70% INJECTION USP (DEXTROSE 700MG)"
"02231348","KWELLADA-P LOTION (PERMETHRIN 5%)"
"01942271","ABSORBINE JR EXTRA STRENGTH LINIMENT (CHLOROXYLENOL .5%, MENTHOL 4%)"
"02367629","PRAMIPEXOLE (PRAMIPEXOLE DIHYDROCHLORIDE MONOHYDRATE 1.0MG)"
"02231347","SPORANOX ORAL SOLUTION 10MG/ML (ITRACONAZOLE 10MG)"
"02014459","CARBON DIOXIDE USP (CARBON DIOXIDE 99%)"
"02224623","SOFRACORT STERILE EAR/EYE DROPS (DEXAMETHASONE (DEXAMETHASONE SODIUM METASULPHOBENZOATE) 0.5MG, FRAMYCETIN SULFATE 5MG, GRAMICIDIN 0.05MG)"
"02204533","TEVA-ACEBUTOLOL (ACEBUTOLOL (ACEBUTOLOL HYDROCHLORIDE) 400MG)"
"02312689","PRO-LOVASTATIN (LOVASTATIN 40MG)"
"00759171","PMS-BETHANECHOL CHLORIDE TAB 10MG (BETHANECHOL CHLORIDE 10MG)"
"02231343","PENTACEL (TETANUS PROTEIN 20µG, TETANUS TOXOID 5LF, DIPHTHERIA TOXOID 15LF, HAEMOPHILUS INFLUENZAE TYPE B-PRP 10µG, INACTIVATED POLIOMYELITIS VACCINE (D.C.O.) TYPE 3 SAUKETT 32UNIT, INACTIVATED POLIOMYELITIS VACCINE (D.C.O.) TYPE 2 M.E.F.1 8UNIT, INACTIVATED POLIOMYELITIS VACCINE (D.C.O.) TYPE 1 MAHONEY 40UNIT, PERTACTIN 3µG, FIMBRIAE 5µG, FILAMENTOUS HAEMAGGLUTININ 20µG, PERTUSSIS TOXOID 20µG)"
"00833258","EXPECTORANT DM COUGH SYRUP (GUAIFENESIN 100MG, DEXTROMETHORPHAN HYDROBROMIDE 15MG)"
"00271373","WINPRED TAB 1MG (PREDNISONE 1MG)"
"02224615","RELEFACT TRH INJECTION 200MCG/ML (PROTIRELIN 200µG)"
"02014467","NITROUS OXIDE USP 99% (NITROUS OXIDE 99%)"
"02319802","BRIGHTEN UP SPF 15 (OXYBENZONE 2.0%, OCTISALATE 3.0%, OCTINOXATE 7.5%)"
"02312697","PRO-VERAPAMIL SR (VERAPAMIL HYDROCHLORIDE 240MG)"
"02231353","MYLAN-CYCLOBENZAPRINE (CYCLOBENZAPRINE HYDROCHLORIDE 10MG)"
"02301695","LIFE BRAND SUNTHERA 3 SPORT SPF/FPS 30 CONTINUOUS SPRAY (AVOBENZONE 3.0%, OCTOCRYLENE 2.0%, OXYBENZONE 5.0%, OCTISALATE 5.0%, HOMOSALATE 10.0%)"
"02294559","PMS-PROPAFENONE (PROPAFENONE HYDROCHLORIDE 150MG)"
"02367610","PRAMIPEXOLE (PRAMIPEXOLE DIHYDROCHLORIDE MONOHYDRATE 0.50MG)"
"02052822","BUCKLEY'S DM DECONGESTANT (PSEUDOEPHEDRINE HYDROCHLORIDE 30MG, DEXTROMETHORPHAN HYDROBROMIDE 12.5MG)"
"01901958","1% LIDOCAINE HYDROCHLORIDE AND EPINEPHRINE 1:100000 INJ USP (EPINEPHRINE 10µG, LIDOCAINE HYDROCHLORIDE 10MG)"
"00675962","STATEX TABLETS 50MG (MORPHINE SULFATE 50MG)"
"02014432","CARBON DIOXIDE USP, OXYGEN USP MEDICAL G.M. (OXYGEN 93%, CARBON DIOXIDE 7%)"
"02312662","REFRESH TRIAL PACK (REFRESH TEARS, REFRESH LIQUIGEL AND REFRESH ULTRA) (SODIUM CARBOXYMETHYL CELLULOSE 0.5%, SODIUM CARBOXYMETHYL CELLULOSE 1.0%)"
"00833231","DM COUGH SYRUP (DEXTROMETHORPHAN HYDROBROMIDE 15MG)"
"02367602","PRAMIPEXOLE (PRAMIPEXOLE DIHYDROCHLORIDE MONOHYDRATE 0.25MG)"
"02345595","MOISTURE OIL-FREE SPF 30 (AVOBENZONE 3.0%, OCTOCRYLENE 2.35%, OXYBENZONE 6.0%, OCTISALATE 5.0%, HOMOSALATE 12.0%)"
"02283506","PRO-DERM FPS 60 SPF (ZINC OXIDE 0.45%, AVOBENZONE 3%, TITANIUM DIOXIDE 3.75%, OCTOCRYLENE 10%, OCTINOXATE 7.5%)"
"02231379","ANZEMET (DOLASETRON MESYLATE 100MG)"
"02060884","BETNESOL RETENTION ENEMA 5MG/100ML (BETAMETHASONE (BETAMETHASONE SODIUM PHOSPHATE) 5MG)"
"02158698","ACETAMINOPHENE REGULIER 325MG - TAB (ACETAMINOPHEN 325MG)"
"02014440","OXYGEN USP, HELIUM USP, MEDICAL GAS MIXTURE (OXYGEN 24%, HELIUM 76%)"
"02312670","PRO-LOVASTATIN (LOVASTATIN 20MG)"
"02130998","DOM-CLONAZEPAM - TAB 0.5MG (CLONAZEPAM .5MG)"
"02294532","RAN-FOSINOPRIL (FOSINOPRIL SODIUM 20MG)"
"02245126","ADVAIR 125 (SALMETEROL (SALMETEROL XINAFOATE) 25µG, FLUTICASONE PROPIONATE 125µG)"
"02245127","ADVAIR 250 (SALMETEROL (SALMETEROL XINAFOATE) 25µG, FLUTICASONE PROPIONATE 250µG)"
"00833223","CHILDREN'S ACETAMINOPHEN ELX 160MG (ACETAMINOPHEN 160MG)"
"02238340","DOM-SELEGILINE (SELEGILINE HYDROCHLORIDE 5MG)"
"02231432","NU-CEFACLOR CAPSULES 250MG (CEFACLOR 250MG)"
"02238341","PHL-DOMPERIDONE (DOMPERIDONE (DOMPERIDONE MALEATE) 10MG)"
"02231433","NU-CEFACLOR (CEFACLOR 500MG)"
"02019957","M-ESLON (MORPHINE SULFATE 60MG)"
"02231431","APO-CROMOLYN STERULES (CROMOLYN SODIUM 1%)"
"02220172","APO-LOVASTATIN - TAB 20MG (LOVASTATIN 20MG)"
"02315440","CO LEVOFLOXACIN (LEVOFLOXACIN (LEVOFLOXACIN HEMIHYDRATE) 750MG)"
"02238348","RESCRIPTOR (DELAVIRDINE MESYLATE 100MG)"
"00555703","ALLOPURINOL TAB 300MG (ALLOPURINOL 300MG)"
"02294591","LISINOPRIL (LISINOPRIL 10MG)"
"02308444","PIPERACILLIN AND TAZOBACTAM FOR INJECTION (PIPERACILLIN (PIPERACILLIN SODIUM) 2G, TAZOBACTAM (TAZOBACTAM SODIUM) 0.25G)"
"02231434","NU-LOVASTATIN TABLETS (LOVASTATIN 20MG)"
"01957562","THERAPEUTIC AQUADERM-15 (AVOBENZONE 2%, TITANIUM DIOXIDE 2%, OCTISALATE 4%, OCTINOXATE 7.5%)"
"02221233","LUXIVA PREVENTAGE FIRMING EYE CREAM SPF-15 (TITANIUM DIOXIDE 3%, OCTINOXATE 3%)"
"02308460","PIPERACILLIN AND TAZOBACTAM FOR INJECTION (PIPERACILLIN (PIPERACILLIN SODIUM) 4.0G, TAZOBACTAM (TAZOBACTAM SODIUM) 0.5G)"
"02231420","DAUNORUBICIN HYDROCHLORIDE FOR INJECTION (DAUNORUBICIN (DAUNORUBICIN HYDROCHLORIDE) 20MG)"
"02130963","DOM-AMANTADINE HYDROCHLORIDE CAPSULES-100MG (AMANTADINE HYDROCHLORIDE 100MG)"
"02220180","APO-LOVASTATIN - TAB 40MG (LOVASTATIN 40MG)"
"02315432","CO LEVOFLOXACIN (LEVOFLOXACIN (LEVOFLOXACIN HEMIHYDRATE) 500MG)"
"02238337","REACTINE (CETIRIZINE HYDROCHLORIDE 5MG)"
"02301660","ACETAMINOPHEN ORAL SOLUTION DROPS 80MG/ML (ACETAMINOPHEN 80MG)"
"02238334","NOVO-CLOBAZAM (CLOBAZAM 10MG)"
"01968300","ACULAR LIQ 0.5% (KETOROLAC TROMETHAMINE 0.5%)"
"00021881","NOVO-TRIFLUZINE - TAB 10MG (TRIFLUOPERAZINE HYDROCHLORIDE 11.8MG)"
"01947958","DUVOID TABLETS 10 MG (BETHANECHOL CHLORIDE 10MG)"
"02019949","M-ESLON (MORPHINE SULFATE 30MG)"
"02308452","PIPERACILLIN AND TAZOBACTAM FOR INJECTION (PIPERACILLIN (PIPERACILLIN SODIUM) 3.0G, TAZOBACTAM (TAZOBACTAM SODIUM) 0.375G)"
"02239497","ABSORBINE JR ANTIFUNGAL LIQUID (TOLNAFTATE 10MG)"
"02315424","CO LEVOFLOXACIN (LEVOFLOXACIN (LEVOFLOXACIN HEMIHYDRATE) 250MG)"
"02266393","APO-SALVENT-IPRAVENT STERULES (SALBUTAMOL (SALBUTAMOL SULFATE) 2.5MG, IPRATROPIUM BROMIDE (IPRATROPIUM BROMIDE MONOHYDRATE) 0.5MG)"
"02019930","M-ESLON (MORPHINE SULFATE 10MG)"
"02130955","TYPHIM VI (SALMONELLA TYPHI VI CAPSULAR POLYSACCHARIDE VACCINE 25µG)"
"02294575","PMS-PROPAFENONE (PROPAFENONE HYDROCHLORIDE 300MG)"
"02204525","TEVA-ACEBUTOLOL (ACEBUTOLOL (ACEBUTOLOL HYDROCHLORIDE) 200MG)"
"02216361","APO-FLUOXETINE (FLUOXETINE (FLUOXETINE HYDROCHLORIDE) 20MG)"
"02231459","MAVIK (1MG) (TRANDOLAPRIL 1MG)"
"02231457","MAVIK (0.5MG) (TRANDOLAPRIL 0.5MG)"
"02231441","NITROLINGUAL PUMPSPRAY (NITROGLYCERIN 0.4MG)"
"02239486","ACID CONCENTRATE 2151 (DEXTROSE 90G, POTASSIUM CHLORIDE 3.35G, SODIUM CHLORIDE 268G, ACETIC ACID 8.11G, MAGNESIUM CHLORIDE 3.21G, CALCIUM CHLORIDE 6.24G)"
"02238350","HANDS ON DEFENSE (TRICLOSAN 0.3%)"
"02301687","CLEAR EYES TRIPLE ACTION RELIEF (TETRAHYDROZOLINE HYDROCHLORIDE 0.05%, POVIDONE 0.6%, POLYVINYL ALCOHOL 0.5%)"
"02368099","IBUPROFEN EXTRA STRENGTH CAPLETS (IBUPROFEN 400MG)"
"02204517","TEVA-ACEBUTOLOL (ACEBUTOLOL (ACEBUTOLOL HYDROCHLORIDE) 100MG)"
"02294583","LISINOPRIL (LISINOPRIL 5MG)"
"02239490","ACID CONCENTRATE 2198 (POTASSIUM CHLORIDE 10.1G, SODIUM CHLORIDE 263G, ACETIC ACID 10.8G, MAGNESIUM CHLORIDE 1.61G, CALCIUM CHLORIDE 7.49G)"
"02239491","ACID CONCENTRATE 2156 (DEXTROSE 90G, POTASSIUM CHLORIDE 10.1G, SODIUM CHLORIDE 268G, ACETIC ACID 8.11G, MAGNESIUM CHLORIDE 3.21G, CALCIUM CHLORIDE 6.24G)"
"02216353","APO-FLUOXETINE (FLUOXETINE (FLUOXETINE HYDROCHLORIDE) 10MG)"
"02238302","ACTIFED TABLETS (PSEUDOEPHEDRINE HYDROCHLORIDE 60MG, TRIPROLIDINE HYDROCHLORIDE 2.5MG)"
"02130939","SUCRALFATE-1 - TAB 1G (SUCRALFATE 1G)"
"02245185","IMODIUM ADVANCED MULTI-SYMPTOM CAPLETS (SIMETHICONE 125MG, LOPERAMIDE HYDROCHLORIDE 2MG)"
"02202360","RIVASA FC (ACETYLSALICYLIC ACID 80MG)"
"00727369","ESTRAGYN VAGINAL CREAM (ESTRONE 1MG)"
"02029464","NEPHRAMINE LIQ IV (L-CYSTEINE (L-CYSTEINE HYDROCHLORIDE) 13MG, LYSINE (LYSINE ACETATE) 640MG, DL-METHIONINE 880MG, TRYPTOPHAN 200MG, PHENYLALANINE 880MG, VALINE 640MG, LEUCINE 880MG, THREONINE 400MG, HISTIDINE 250MG, SODIUM BISULFITE 40MG, ISOLEUCINE 560MG)"
"01947923","DUVOID TABLETS 50 MG (BETHANECHOL CHLORIDE 50MG)"
"02283573","RIVA-RISPERIDONE (RISPERIDONE 0.50MG)"
"02283565","RIVA-RISPERIDONE (RISPERIDONE 0.25MG)"
"02202352","RIVASA 80MG CROQUABLE - TAB (ACETYLSALICYLIC ACID 80MG)"
"00873993","DDAVP INJ 4MCG/ML (DESMOPRESSIN ACETATE 4µG)"
"02238327","PMS-SOTALOL - 160 MG (SOTALOL HYDROCHLORIDE 160MG)"
"00622141","ZANOSAR STERILE POWDER (STREPTOZOCIN 1G)"
"02238326","PMS-SOTALOL - 80 MG (SOTALOL HYDROCHLORIDE 80MG)"
"00379727","HERBAL MULTI-TAR PLUS SHAMPOO (COAL TAR 0.33%, PYRITHIONE ZINC 1.0%, JUNIPER TAR 0.33%, PINE TAR 0.33%)"
"02126486","PHL-METHYLPHENIDATE (METHYLPHENIDATE HYDROCHLORIDE 20MG)"
"02019973","CLARITIN SYRUP 1MG/ML (LORATADINE 1MG)"
"02221209","ARTISTRY LIP COLOUR SHEER SPF 15 (OXYBENZONE 3.0%, OCTINOXATE 7.5%)"
"02029448","ELMIRON   -(100MG) (PENTOSAN POLYSULFATE SODIUM 100MG)"
"02238319","SELEGILINE (SELEGILINE HYDROCHLORIDE 5MG)"
"02238318","PHL-ATENOLOL (ATENOLOL 100MG)"
"02126494","PHL-METHYLPHENIDATE (METHYLPHENIDATE HYDROCHLORIDE 10MG)"
"02238316","PHL-ATENOLOL (ATENOLOL 50MG)"
"02238315","DOM-DOMPERIDONE (DOMPERIDONE (DOMPERIDONE MALEATE) 10MG)"
"00622133","DILAUDID HP (HYDROMORPHONE HYDROCHLORIDE 10MG)"
"02231400","ACID CONTROL (FAMOTIDINE 10MG)"
"02019965","M-ESLON (MORPHINE SULFATE 100MG)"
"02360640","APO-OLANZAPINE ODT (OLANZAPINE 20MG)"
"02293099","EXTRA STRENGTH DAYTIME COLD RELIEF PE (PHENYLEPHRINE HYDROCHLORIDE 5MG, ACETAMINOPHEN 500MG, DEXTROMETHORPHAN HYDROBROMIDE 10MG)"
"00261998","SODIUM BICARBONATE INJ 8.4% (SODIUM BICARBONATE 84MG)"
"02308436","DYNAMIC SKIN SPF 30 (AVOBENZONE 3.0%, OXYBENZONE 5.0%, OCTISALATE 5.0%, OCTINOXATE 7.5%)"
"02231404","BENYLIN DM 12 HOUR SYRUP (DEXTROMETHORPHAN HYDROBROMIDE (DEXTROMETHORPHAN POLISTIREX) 30MG)"
"02029456","TRYPTAN TAB 500MG (TRYPTOPHAN 500MG)"
"01947931","DUVOID TABLETS 25 MG (BETHANECHOL CHLORIDE 25MG)"
"02283581","RIVA-RISPERIDONE (RISPERIDONE 1.0MG)"
"00589233","ACETAMINOPHEN EXTRA STRENGTH TAB 500MG (ACETAMINOPHEN 500MG)"
"00176176","HYDERGINE TABLETS, 1MG (ERGOLOID MESYLATES 1MG)"
"00595802","EMO CORT LOTION 2.5% (HYDROCORTISONE 2.5%)"
"02368021","MINT-ATENOL (ATENOLOL 50MG)"
"02346672","RELAXA (POLYETHYLENE GLYCOL 3350 100%)"
"00015547","KEFLEX (CEPHALEXIN 125MG)"
"00589241","ACETAMINOPHEN TAB 325MG (ACETAMINOPHEN 325MG)"
"02049376","ZESTRIL TAB 10MG (LISINOPRIL 10MG)"
"02319799","FRUIT OF THE EARTH SPORT SPF/FPS 50 CONTINUOUS SPRAY (AVOBENZONE 3.0%, OXYBENZONE 6.0%, OCTISALATE 5.0%, HOMOSALATE 15.0%)"
"02220105","HYMENOPTERA VENOM PRODUCT-WHITE-FACED HORNET VENOM PROTEIN (550 MCG) (WHITE FACED HORNET VENOM PROTEIN 550µG)"
"00261971","SODIUM BICARBONATE INJ 4.2% INFANT USP (SODIUM BICARBONATE 42MG)"
"02266342","FLUMAZENIL INJECTION, USP (FLUMAZENIL 0.1MG)"
"02142414","4.25% TRAVASOL AMINO ACID INJECTION WITH ELECTROLYTES IN 10% DEXTROSE (L-ALANINE 880MG, LYSINE (L-LYSINE HYDROCHLORIDE) 246.5MG, TRYPTOPHAN 76.5MG, L-THREONINE 178.5MG, L-PHENYLALANINE 238MG, L-LEUCINE 310MG, L-ISOLEUCINE 255MG, L-TYROSINE 17MG, L-PROLINE 289MG, L-ARGININE 489MG, SERINE 212.5MG, DEXTROSE 10G, SODIUM CHLORIDE 77MG, GLYCINE 438MG, HISTIDINE 204MG, SODIUM ACETATE 297MG, MAGNESIUM CHLORIDE 51MG, POTASSIUM PHOSPHATE DIBASIC 261MG, L-METHIONINE 170MG, L-VALINE 246.5MG)"
"02049384","ZESTRIL TAB 20MG (LISINOPRIL 20MG)"
"02372118","RE9 ADVANCED FOR MEN TRAVEL SET (ZINC OXIDE 7.35%, OCTOCRYLENE 8.00%, OCTISALATE 5.00%)"
"00176192","FIORINAL C1/4 CAP (CODEINE PHOSPHATE 15MG, BUTALBITAL 50MG, ACETYLSALICYLIC ACID 330MG, CAFFEINE 40MG)"
"02239410","ALLERGENIC EXTRACT-STANDARDIZED CAT HAIR (CAT (FELIS DOMESTICUS) PELT AND CAT DANDER 10000UNIT)"
"02220113","HYMENOPTERA VENOM PRODUCT - YELLOW JACKET VENOM PROTEIN (550 MCG) (YELLOW JACKET VENOM PROTEIN 550µG)"
"00870935","SINEMET CR 200/50 (CARBIDOPA 50MG, LEVODOPA 200MG)"
"01971387","TRIANAL-C 1/2 CAPSULE (CODEINE PHOSPHATE 30MG, BUTALBITAL 50MG, ACETYLSALICYLIC ACID 330MG, CAFFEINE 40MG)"
"02239413","BEAUTICONTROL CELL BLOCK C (AVOBENZONE 30MG, OCTISALATE 20MG, OCTINOXATE 60MG)"
"02049392","SANDOSTATIN 200MCG/ML (OCTREOTIDE (OCTREOTIDE ACETATE) 200µG)"
"02319772","FRUIT OF THE EARTH SPORT SPF/FPS 15 CONTINUOUS SPRAY (AVOBENZONE 2.0%, OXYBENZONE 3.0%, OCTISALATE 5.0%, HOMOSALATE 10.0%)"
"02319780","FRUIT OF THE EARTH SPORT SPF/FPS 30 CONTINUOUS SPRAY (AVOBENZONE 2.0%, OXYBENZONE 4.0%, OCTISALATE 5.0%, HOMOSALATE 15.0%)"
"00870943","AMI-HYDRO TAB (HYDROCHLOROTHIAZIDE 50MG, AMILORIDE HYDROCHLORIDE 5MG)"
"02315491","DM COUGH AND COLD RELIEF (PHENYLEPHRINE HYDROCHLORIDE 10MG, BROMPHENIRAMINE MALEATE 4MG, DEXTROMETHORPHAN HYDROBROMIDE 20MG)"
"02368013","MINT-ATENOL (ATENOLOL 25MG)"
"02308487","VECTIBIX (PANITUMUMAB 100MG)"
"02049325","ZOLADEX INJ DEPOT 3.6MG (GOSERELIN (GOSERELIN ACETATE) 3.6MG)"
"02216345","SALAGEN TABLETS (PILOCARPINE HYDROCHLORIDE 5MG)"
"02043394","PREMARIN (CONJUGATED ESTROGENS 0.3MG)"
